DRUGBANK_ID,DB09555,DB09561,DB09563,DB09570,DB09571,DB11093,DB11104,DB11126,DB11228,DB11256,DB11359,DB11362,DB11363,DB11364,DB11367,DB11560,DB11574,DB11575,DB11581,DB11582,DB11591,DB11596,DB11602,DB11609,DB11610,DB11611,DB11613,DB11614,DB11619,DB11699,DB11730,DB11737,DB11793,DB11915,DB11921,DB11943,DB11994,DB12095,DB12161,DB12243,DB12332,DB12598,DB13025,DB13092,DB13139,DB13146,DB13154,DB13155,DB13156,DB13158,DB13164,DB13165,DB13167,DB13179,DB13180
DB00279,0.0343137,0.0217391,0.00772201,0.0798122,0.0484429,0.0212014,0,0.030303,0.00804829,0.0373027,0.0782918,0.0226171,0.0302594,0.0336842,0.0224719,0.0364372,0.026178,0.0367847,0.0424,0.0359589,0.0376569,0.0358621,0.00818331,0.0315186,0.0557377,0.0591603,0.0263996,0.0381406,0.00918197,0.0316456,0.0208562,0.0398293,0.0361068,0.0388027,0.00585106,0.0175926,0.0510753,0.0771084,0.0438144,0.030137,0.0352369,0.109533,0.0946882,0.0170213,0.13764,0.0352113,0.0588235,0.0610465,0.0123119,0.00616016,0.0434227,0.0287648,0.134831,0.01001,0.0409556
DB00280,0.117143,0.0120968,0.0132159,0.03125,0.088,0.0403226,0,0.0185185,0.00642398,0.0297619,0.0381679,0.0711744,0.0174545,0.0222222,0.0128535,0.0221914,0.0184794,0.0170532,0.0192308,0.00941781,0.0562963,0.0271041,0.00688468,0.331984,0.0392857,0.0188857,0.017849,0.0281518,0.00942588,0.0298507,0.0274286,0.026393,0.0345395,0.0202703,0.00703844,0.0123223,0.0148649,0.0237248,0.0223097,0.0747664,0.0160891,0.0238095,0.0350467,0.0137283,0.030303,0.0478088,0.034632,0.0145138,0.0128571,0.00911641,0.0301442,0.0490909,0.0275482,0.0155763,0.0185874
DB00281,0.04,0.0138889,0.0162602,0.0351438,0.0705128,0.0408163,0,0.0240964,0.00550964,0.0298246,0.0774194,0.0419287,0.0156986,0.0349854,0.016369,0.0360656,0.0122087,0.0109409,0.0201049,0.0209125,0.0340136,0.0267112,0.0041841,0.0769231,0.0391061,0.0274262,0.0104912,0.0294118,0.00845865,0.0445344,0.021879,0.0347826,0.048,0.0164975,0.00515464,0.0136842,0.0385852,0.0215633,0.0212121,0.0666667,0.025788,0.0326633,0.05625,0.0116913,0.0466926,0.025974,0.0387597,0.0171233,0.00834725,0.00603318,0.0396947,0.058296,0.0509804,0.00808314,0.0242424
DB00282,0.00904977,0.0641026,0.0508475,0.00772201,0.00970874,0.0843373,0,0.0288462,0.00332226,0.00963391,0.00970874,0.00696056,0.00325998,0.0138889,0.00649351,0.00707965,0.00170648,0.00455581,0.00546448,0.00397219,0.00925926,0.00914077,0.00481928,0.0387097,0.00819672,0.00441014,0.00194932,0.00298507,0.01,0.00666667,0.00412088,0.00377358,0.00875274,0.00544959,0.00355872,0.00446429,0.00344234,0.00724638,0.00493421,0.0114286,0.00461538,0.00578035,0.0147601,0.00406504,0.0147783,0.0674157,0.0142857,0.00568182,0.00557621,0.00553797,0.00487805,0.00738916,0.0148515,0.00496278,0.0291262
DB00283,0.0966057,0.0218978,0.0117188,0.0432802,0.078853,0.0141343,0,0.0133333,0.0121704,0.0374101,0.037931,0.0569514,0.0295602,0.0251572,0.00988875,0.0213333,0.0235233,0.0201342,0.0325397,0.0108787,0.0800582,0.0302613,0.00986842,0.162338,0.0491803,0.0240296,0.0162382,0.025974,0.00751252,0.0416667,0.0276855,0.0210084,0.0411392,0.0207424,0.00746667,0.0101289,0.012987,0.0276498,0.0240811,0.0594901,0.0191847,0.0263653,0.0350877,0.0141643,0.0386598,0.0245614,0.0850202,0.0153417,0.00819672,0.00893471,0.0329531,0.0484429,0.0387597,0.0192308,0.0133779
DB00284,0.0101597,0.0201835,0.00753296,0.0124138,0.0176367,0.00896057,0,0.06814,0.176024,0.0121827,0.00874126,0.0111483,0.00530973,0.013245,0.0176909,0.00871249,0.00812274,0.0101237,0.00638162,0.066092,0.0109235,0.011846,0.151358,0.00955414,0.029361,0.00874636,0.00596659,0.00438596,0.010218,0.010917,0.00668896,0.005,0.00863931,0.0159396,0.0126286,0.00659824,0.00571429,0.0103806,0.011194,0.00931677,0.00625559,0.00612745,0.00944669,0.0106509,0.0225904,0.0106762,0.00554529,0.0948746,0.0529595,0.00809249,0.00645756,0.0103093,0.0104322,0.0673877,0.0682657
DB00285,0.11746,0.0241546,0.0213904,0.037234,0.0542986,0.0379147,0,0.026087,0.0141176,0.0365079,0.0688073,0.0311355,0.0134128,0.0243309,0.0162822,0.0279823,0.0144928,0.0276008,0.0232365,0.0187668,0.0385208,0.0318182,0.0111111,0.0701107,0.100437,0.021611,0.012981,0.0177891,0.0178731,0.0246479,0.0238095,0.01849,0.0573477,0.0248227,0.00886427,0.00981354,0.0171429,0.043038,0.0306407,0.0372881,0.0208877,0.0414847,0.071618,0.0126206,0.073718,0.037037,0.0752688,0.0216718,0.0105581,0.0122921,0.033195,0.0286807,0.0536278,0.0162338,0.0262009
DB00287,0.0273973,0.0294118,0.0111111,0.0349265,0.0410256,0.0234987,0.00289017,0.0568475,0.0237288,0.023544,0.0357143,0.0322581,0.0159046,0.0206186,0.0187845,0.0187135,0.0172584,0.0232997,0.0210603,0.0273865,0.0304136,0.0215311,0.0271429,0.0498866,0.0340633,0.0244932,0.0150667,0.0188285,0.0146945,0.0286104,0.0167323,0.0360248,0.0255376,0.0286845,0.0215164,0.0109336,0.0278746,0.0288958,0.0235426,0.0345572,0.0181237,0.0350318,0.0340502,0.0118499,0.0388548,0.0231959,0.0219178,0.0451694,0.0243013,0.0168067,0.040724,0.0304348,0.0518672,0.0267775,0.0569948
DB00288,0.00360198,0.00432692,0.00193798,0.00398583,0.00332858,0.00575816,0.000487805,0.00523311,0.00435161,0.00596421,0.00285171,0.00660066,0.0052795,0.00568928,0.00574493,0.00468201,0.00426553,0.0112394,0.00712435,0.00768203,0.00790202,0.00550314,0.00539419,0.00697026,0.00329877,0.00413081,0.00494805,0.00299625,0.027248,0.00696151,0.00440367,0.00316206,0.00407,0.00845277,0.136447,0.00379965,0.00465658,0.0074599,0.0057648,0.00413983,0.00377501,0.00298253,0.00396127,0.00496124,0.00545455,0.00622605,0.00144648,0.00554895,0.00513023,0.220939,0.00420972,0.004158,0.00545703,0.0114943,0.0052356
DB00289,0.0942857,0.0167364,0.0136986,0.0395062,0.1,0.00806452,0,0.019084,0.0153846,0.0301205,0.147826,0.0439367,0.0138484,0.0226244,0.0116732,0.0489209,0.0440217,0.0213499,0.021827,0.0299033,0.0491071,0.027417,0.0122807,0.07,0.0559702,0.0229226,0.0197883,0.0246305,0.00949094,0.0550775,0.0206186,0.0312966,0.0543294,0.02746,0.00816549,0.00760456,0.0276625,0.0477941,0.0266312,0.0664557,0.0226415,0.0388548,0.0507246,0.00794798,0.0701754,0.0159363,0.0358744,0.0390977,0.0130058,0.00562193,0.0318302,0.0402194,0.0549133,0.0125261,0.0191571
DB00290,0.0110104,0.00637394,0.00358423,0.0094697,0.0105116,0.00492611,0,0.0270078,0.0761155,0.0281612,0.0055788,0.0207373,0.00982704,0.0174782,0.0219207,0.0100636,0.0237859,0.0152614,0.0162297,0.0524194,0.01619,0.0271739,0.0733945,0.00671592,0.0167015,0.0250684,0.0158635,0.0105581,0.00815801,0.0187713,0.015211,0.00971922,0.0198413,0.0191458,0.011011,0.0117541,0.0110526,0.0252143,0.0135205,0.00731383,0.0220739,0.0101857,0.00938673,0.0113994,0.012459,0.00561404,0.00284698,0.0547404,0.0346916,0.00617046,0.0192809,0.0133411,0.00783801,0.0508806,0.027027
DB00291,0.071161,0.020979,0.0245902,0.0485437,0.0774194,0.0479452,0,0.030303,0.00274725,0.0500894,0.04375,0.05074,0.0213102,0.0471976,0.016369,0.025974,0.0116473,0.0168745,0.0336581,0.0141643,0.0704225,0.0477002,0.0041841,0.0821256,0.0877193,0.0339703,0.0104912,0.0337553,0.0103578,0.0197628,0.0419948,0.0153584,0.0355731,0.0203822,0.00573066,0.0158228,0.0173228,0.0369357,0.0258752,0.0762332,0.0361794,0.0378788,0.0595611,0.00933126,0.054902,0.0463576,0.135593,0.0188679,0.00834725,0.00907716,0.0673981,0.0305677,0.0894309,0.00576037,0.0432099
DB00292,0.0574413,0.0192308,0.00826446,0.032634,0.0833333,0.0149254,0,0.0212014,0.0104384,0.0276565,0.0437956,0.0529915,0.0136298,0.0128205,0.0151899,0.0259563,0.0324123,0.0107455,0.0182106,0.0118745,0.0370899,0.0251397,0.010118,0.071875,0.04811,0.0195896,0.0186618,0.0215311,0.00846024,0.0375817,0.0328054,0.0243902,0.0404531,0.0154525,0.00752688,0.0150094,0.0240964,0.0269321,0.0166667,0.0684524,0.019536,0.037182,0.0362812,0.00854093,0.0346667,0.0183824,0.0326531,0.0171184,0.0255319,0.00553633,0.0230179,0.0350263,0.0375335,0.0132789,0.0212766
DB00293,0.0319149,0.00792393,0.00654664,0.0503226,0.0265625,0.0110063,0,0.0138249,0.00470035,0.178337,0.0201863,0.031348,0.0348028,0.0669192,0.0253497,0.0284143,0.0289017,0.0279452,0.0500634,0.0392027,0.0348728,0.169312,0.00518135,0.0258621,0.0242424,0.0686131,0.02838,0.0407816,0.0136187,0.0307377,0.0338164,0.0197368,0.0315361,0.0213608,0.00763016,0.0246827,0.0234234,0.0461023,0.0255507,0.0267229,0.0369733,0.0464576,0.0494297,0.0124575,0.0556328,0.0140845,0.0179445,0.0274882,0.0157846,0.00829187,0.0344523,0.0212314,0.0661041,0.00888231,0.0185471
DB00294,0.0101289,0.0052521,0.00429185,0.00709849,0.00720906,0.0147368,0,0.0186916,0.00857633,0.0159884,0.00410678,0.00770416,0.00669536,0.017452,0.0108254,0.0105042,0.00572519,0.011976,0.00918367,0.0128963,0.012848,0.0149466,0.00859375,0.0127202,0.00808898,0.00790514,0.00583591,0.00454841,0.127469,0.00759301,0.00626959,0.00500357,0.00907029,0.0106583,0.036349,0.00453001,0.00413508,0.00900322,0.0108918,0.00767018,0.00592885,0.00328407,0.00701139,0.012482,0.01029,0.0104275,0.00318471,0.00933908,0.00927247,0.0432879,0.00674764,0.00627451,0.00841121,0.0120192,0.018711
DB00295,0.00999412,0.00381679,0.00257566,0.00977573,0.0094697,0.00507292,0,0.00564972,0.00503356,0.0105105,0.0126662,0.00941915,0.0156483,0.00789622,0.00714286,0.0132548,0.0133831,0.0165945,0.0108907,0.0224398,0.0129096,0.00837438,0.00578643,0.015328,0.00998752,0.0143339,0.0137025,0.00931532,0.00845411,0.0135276,0.00769579,0.00745527,0.00824742,0.0145388,0.0114249,0.00714886,0.00971817,0.0148285,0.0144509,0.00541191,0.00987306,0.0065538,0.0125858,0.0209424,0.0149165,0.00632911,0.00707396,0.0196276,0.00742207,0.00875274,0.0129434,0.0133049,0.0131108,0.0109649,0.00628535
DB00296,0.0509383,0.016129,0.0131579,0.0287081,0.045977,0.0156863,0,0.0298507,0.00856531,0.0405405,0.045977,0.0505226,0.025641,0.062212,0.0193798,0.0379747,0.02605,0.0212183,0.0216693,0.0243056,0.0423358,0.0374101,0.00687285,0.0509554,0.0318021,0.0305344,0.0164459,0.026862,0.0120172,0.0489039,0.0321101,0.0308824,0.057047,0.0330296,0.00594595,0.0142315,0.032967,0.024911,0.04,0.039039,0.0223881,0.0257937,0.0422535,0.0137184,0.0416667,0.0232558,0.0212766,0.0174419,0.00995733,0.00699301,0.0396301,0.0743494,0.030303,0.0134576,0.0299625
DB00297,0.0505319,0.0159363,0.012987,0.0285036,0.0454545,0.0155039,0,0.0295203,0.00851064,0.0403587,0.0454545,0.05026,0.0255848,0.0617849,0.019305,0.0378151,0.0260085,0.0211749,0.0216173,0.0242424,0.0421512,0.0372493,0.00683761,0.0504732,0.0314685,0.0304472,0.0164234,0.026764,0.0119863,0.0486577,0.032,0.0307467,0.0567613,0.0329171,0.00593632,0.0141911,0.0328317,0.0248227,0.0398406,0.0386905,0.0223048,0.025641,0.041958,0.0136888,0.0413223,0.0229885,0.0210084,0.0173661,0.00991501,0.00697837,0.0394737,0.0739372,0.0300546,0.0134159,0.0296296
DB00298,0.0349076,0.00275482,0.00882353,0.0265152,0.0321716,0.00815217,0,0.00518135,0.00344234,0.0202788,0.0576923,0.0392442,0.0216216,0.0159574,0.00782998,0.046798,0.0144064,0.0184127,0.0374532,0.0125392,0.0603338,0.0183374,0.00287356,0.0375587,0.0150754,0.023176,0.0103761,0.0336226,0.00545171,0.0338028,0.0347648,0.0175219,0.0234483,0.017982,0.00458248,0.0163511,0.0152761,0.0198537,0.020595,0.0456621,0.0130152,0.0177994,0.0353817,0.00664011,0.0274262,0.00534759,0.0144092,0.0137328,0.0110701,0.00453074,0.0539273,0.0283159,0.0253165,0.00460405,0.00519481
DB00299,0.0231579,0.0267062,0.0124611,0.0155039,0.0138122,0.0114613,0,0.0220994,0.00533808,0.097629,0.0110193,0.0190058,0.0108254,0.0146252,0.00799087,0.0183599,0.00847035,0.00954806,0.0156018,0.0127186,0.0345711,0.0939597,0.00591716,0.0119332,0.0104712,0.00772532,0.0113389,0.0119048,0.00712025,0.019943,0.0194872,0.0140306,0.0254958,0.0100908,0.00514139,0.0273852,0.0059453,0.0159067,0.0104046,0.0114943,0.0121547,0.00991736,0.0150943,0.00536913,0.0173536,0.0228571,0.00906344,0.0153453,0.0734312,0.00590164,0.0103211,0.0151057,0.012987,0.00468165,0.0221607
DB00300,0.0190476,0.0313316,0.00537634,0.019573,0.0196078,0.0100503,0,0.0145278,0.0132013,0.0170316,0.0146341,0.0275482,0.00783801,0.0100334,0.010846,0.0161476,0.0112195,0.0111317,0.0128755,0.0114679,0.0288115,0.0152761,0.0153203,0.012848,0.0116279,0.00824402,0.0098081,0.0113052,0.00608828,0.0227273,0.017561,0.0317848,0.0211361,0.0194175,0.00906344,0.020202,0.0112994,0.0202634,0.0154015,0.0145228,0.00835946,0.0153846,0.0155709,0.00650618,0.0136986,0.0175,0.00524934,0.0144404,0.0583127,0.00635728,0.0163934,0.0183616,0.0197239,0.0181488,0.0145631
DB00301,0.0186813,0.00382653,0.0026178,0.0244161,0.0138018,0.00633714,0.0013369,0.0124844,0.00299103,0.03367,0.0176322,0.0243024,0.0146827,0.0595745,0.0660225,0.0216693,0.0270833,0.0232206,0.0191657,0.0184086,0.0212592,0.032046,0.00358102,0.014068,0.0184729,0.0399227,0.0176991,0.0200148,0.00764256,0.0284444,0.0148515,0.0147783,0.0309735,0.0119298,0.00587741,0.0197076,0.03125,0.0226608,0.010761,0.017321,0.0195342,0.0134875,0.0187305,0.023219,0.019037,0.0101138,0.0143979,0.0131255,0.00809717,0.00713921,0.0200617,0.0324675,0.0190583,0.0100067,0.0163112
DB00302,0.0396476,0.0666667,0.0416667,0.0223881,0.0353982,0.0510204,0,0.0810811,0.00961538,0.0427184,0.0263158,0.0136054,0.00892133,0.0664336,0.0176849,0.026455,0.00681044,0.0128886,0.00994575,0.0118577,0.0314233,0.0405157,0.00938967,0.0295858,0.0381679,0.0176211,0.0082846,0.00439883,0.0118694,0.0286976,0.0150068,0.00553506,0.0304348,0.0162382,0.0053066,0.0121951,0.0101695,0.0231214,0.0196078,0.0215054,0.0075643,0.0112045,0.0212766,0.00726392,0.0379147,0.113402,0.037037,0.0130354,0.0109489,0.00705882,0.00798722,0.0144231,0.0331754,0.00981595,0.11215
DB00303,0.016444,0.00831354,0.00363636,0.028028,0.0211268,0.00587544,0,0.0282686,0.00659755,0.0344828,0.0116279,0.0230179,0.0131913,0.0281827,0.0727554,0.0152091,0.0218358,0.0170399,0.0201855,0.0171723,0.0170675,0.0329154,0.00938567,0.0164474,0.0241935,0.0313653,0.0187726,0.01482,0.0113895,0.0183793,0.0246407,0.0342629,0.0302267,0.0175913,0.00696436,0.013382,0.0258555,0.0188285,0.0162362,0.0205628,0.0186648,0.0276753,0.0256158,0.0224834,0.0231579,0.0117509,0.0108696,0.0180534,0.0100464,0.00592593,0.0437406,0.0199653,0.0167539,0.0200647,0.0307329
DB00304,0.0105062,0.00437637,0.00447928,0.00735294,0.00751073,0.012035,0,0.0172786,0.00887311,0.0111607,0.00427807,0.00634417,0.00584226,0.0116697,0.0125261,0.00862069,0.00620155,0.0126701,0.00832033,0.0115068,0.0117302,0.0101966,0.00886382,0.010142,0.00842105,0.00692042,0.00521558,0.00466667,0.107443,0.00625,0.00642674,0.00514706,0.0101325,0.00962773,0.0293279,0.00347021,0.00282885,0.00790514,0.00907188,0.00496524,0.00472654,0.00169348,0.00634633,0.0117302,0.0106796,0.00867679,0.00332226,0.00886263,0.00879765,0.0353982,0.00414651,0.00647249,0.00677638,0.0110633,0.0172973
DB00305,0.00655499,0.00566802,0.00164069,0.00424328,0.0063745,0.00401929,0,0.0071599,0.0068918,0.0108108,0.00397456,0.00886637,0.00716393,0.0104457,0.0142531,0.00465116,0.00759144,0.00976404,0.00891663,0.00836431,0.00828402,0.0100354,0.00574346,0.00609756,0.00627944,0.0097561,0.00720551,0.00549149,0.0107176,0.00813008,0.008,0.00415677,0.00934579,0.0106553,0.00742049,0.00783162,0.00635471,0.00980392,0.00854701,0.0060241,0.00443459,0.00802676,0.00702247,0.0122622,0.00663717,0.00642055,0.00081367,0.00535396,0.00472813,0.0057947,0.00679887,0.00577293,0.0058997,0.00974359,0.00716561
DB00306,0.0196078,0.0238095,0.0134228,0.0233918,0.048913,0.0591716,0,0.0315789,0.0103359,0.0182724,0.0157895,0.0214844,0.00917431,0.0241935,0.0157593,0.0107527,0.00652884,0.0136396,0.0110169,0.010101,0.0225806,0.0158479,0.012,0.0638298,0.0291262,0.0111223,0.00468384,0.00528402,0.0138376,0.0149813,0.013597,0.0097561,0.0147601,0.0122399,0.0113572,0.00712831,0.00749625,0.0129199,0.0144928,0.0230769,0.0122783,0.0162791,0.0167598,0.0114591,0.0278746,0.0697674,0.0126582,0.00977199,0.00961538,0.0187266,0.018732,0.0204918,0.0315789,0.0169683,0.031746
DB00307,0.0304762,0.00753769,0.0106383,0.0470163,0.0242718,0.0225564,0,0.0119048,0.00323625,0.044665,0.026764,0.0245232,0.0537415,0.013289,0.012959,0.0183697,0.0146413,0.0179901,0.0334302,0.0145038,0.0372596,0.0419162,0.00409836,0.04814,0.0376471,0.0388842,0.0145299,0.0465116,0.00911854,0.025266,0.0234146,0.022864,0.0345286,0.017341,0.0075188,0.0166945,0.0501166,0.0379098,0.0197585,0.026971,0.0351812,0.0638978,0.0495575,0.0176933,0.0438247,0.0273632,0.040107,0.0253623,0.007034,0.00888889,0.02407,0.0182073,0.0439122,0.00894454,0.0167866
DB00308,0.140468,0.0360825,0.0227273,0.0383562,0.062201,0.0196078,0,0.0465116,0.00961538,0.0541872,0.0325581,0.0635838,0.0173454,0.0379747,0.0151307,0.0377644,0.0178765,0.019816,0.032967,0.0207957,0.0490506,0.0501567,0.0132576,0.0608365,0.15311,0.0331325,0.0116333,0.0233161,0.0125673,0.0232975,0.0378973,0.0204082,0.0883459,0.0214797,0.00667408,0.0129353,0.0130058,0.0317259,0.0253165,0.0424028,0.025266,0.0495495,0.0767123,0.00970149,0.0983051,0.0289855,0.08,0.0204403,0.0122888,0.00725163,0.0439716,0.0435644,0.0385852,0.00869565,0.046729
DB00309,0.0057822,0.00268186,0.00134862,0.00603175,0.00466978,0.00570278,0,0.00266046,0.00187266,0.0100059,0.0107383,0.008449,0.0553289,0.00502513,0.00598802,0.0113438,0.0103874,0.0134132,0.0126199,0.0137093,0.0140969,0.00845235,0.0021097,0.0125371,0.00297816,0.0132661,0.0167964,0.00958827,0.0079753,0.0175598,0.00719624,0.00998238,0.00747608,0.0224341,0.00656455,0.00874172,0.00779446,0.00811416,0.0226678,0.00554107,0.0165572,0.00836172,0.0114395,0.00950292,0.00776699,0.00771812,0.00201816,0.0105789,0.00319953,0.00650289,0.00915856,0.00820669,0.00809585,0.00704225,0.00266134
DB00310,0.0287879,0.00372439,0.00193424,0.0701493,0.0218978,0.0148699,0,0.00715563,0,0.0272537,0.038961,0.0300926,0.0420012,0.00944669,0.0103286,0.026026,0.0183739,0.020654,0.0427807,0.0145228,0.0373057,0.0264766,0.00114679,0.0511073,0.0193662,0.0507302,0.0153597,0.0396313,0.00548697,0.0412371,0.0188841,0.0196078,0.0326577,0.0101523,0.0032695,0.0134529,0.0348606,0.0369369,0.0104167,0.0209677,0.0278035,0.052356,0.0640466,0.0199035,0.0507937,0.0128676,0.0313112,0.0238589,0.00504032,0.00582411,0.0209125,0.0285375,0.0576,0.00396511,0.00716846
DB00312,0.0233333,0.0245399,0.020979,0.0207101,0.0444444,0.0609756,0,0.0324324,0.0104712,0.0201342,0.0107527,0.0216963,0.00998464,0.030137,0.0129496,0.0124031,0.00709607,0.012959,0.011925,0.0110803,0.02443,0.0176,0.0121212,0.0652174,0.0247525,0.0111789,0.0056391,0.00531915,0.0205224,0.0170455,0.014944,0.00983607,0.016791,0.0123153,0.0119658,0.00613497,0.00603318,0.0116883,0.0145985,0.0195313,0.0123626,0.0140845,0.0169972,0.00995406,0.024735,0.0718563,0.00649351,0.00819672,0.00806452,0.0218703,0.015919,0.0207039,0.0140351,0.0170648,0.0326087
DB00313,0.0487805,0.0869565,0.08,0.0284553,0.0549451,0.0649351,0,0.1,0.0137931,0.0445344,0.0434783,0.0167064,0.0107438,0.0716981,0.0183028,0.0274725,0.00747126,0.0138782,0.0110701,0.0131313,0.0366795,0.040153,0.0123762,0.0479452,0.0550459,0.0191874,0.00787402,0.00606061,0.01417,0.0253456,0.0168776,0.00575816,0.0295455,0.0167131,0.00597372,0.0113379,0.0123239,0.023845,0.0220339,0.0304878,0.00938967,0.00890208,0.030888,0.00738916,0.047619,0.12987,0.05,0.0135659,0.0113852,0.00798085,0.00993378,0.0177665,0.0368421,0.0113493,0.139535
DB00314,0.0141643,0.0140845,0.00725953,0.0161725,0.0170358,0.0121528,0,0.025641,0.00632911,0.0484536,0.00505051,0.0175631,0.00818713,0.043883,0.0401869,0.0152964,0.0153153,0.0133929,0.0146125,0.0210455,0.0156556,0.0470942,0.00663717,0.0123839,0.0181818,0.0263158,0.00830696,0.00604491,0.0155405,0.0139335,0.0174564,0.00786627,0.0280172,0.0173554,0.00830641,0.0101523,0.00654818,0.0197425,0.0156394,0.0136157,0.0141593,0.0144753,0.0172185,0.00816803,0.020438,0.015544,0.00534759,0.0108588,0.0117417,0.00915332,0.010919,0.0134831,0.0115942,0.00929512,0.0256849
DB00315,0.0362069,0.0199115,0.00686499,0.0544554,0.0501089,0.0107991,0,0.0125261,0.0104012,0.0391705,0.0277185,0.0291508,0.0394057,0.0307692,0.0173293,0.0304679,0.0278712,0.026554,0.0414617,0.0420105,0.0394144,0.0356347,0.00888325,0.0385356,0.0266393,0.070598,0.0300466,0.0447761,0.00798838,0.083442,0.0268519,0.0282486,0.0307125,0.0381395,0.00828057,0.0134814,0.0256137,0.04276,0.0432489,0.0239852,0.0456389,0.0521739,0.0600649,0.013191,0.0695971,0.0150215,0.0204545,0.0317821,0.0110011,0.00671551,0.035343,0.0328084,0.0856611,0.011925,0.0125523
DB00316,0.061674,0.020202,0.025641,0.0449438,0.0892857,0.0384615,0,0.0330578,0.0031348,0.0524272,0.0892857,0.0319635,0.00970089,0.0264901,0.0159236,0.017331,0.00907544,0.0105501,0.0209281,0.0157947,0.0330275,0.0477941,0.00461894,0.0654762,0.194915,0.0220022,0.00728509,0.0162003,0.00587084,0.0172786,0.0316804,0.0261194,0.0345572,0.008,0.00470035,0.00768386,0.0221088,0.0273775,0.00963082,0.0655738,0.0291411,0.0892857,0.0464286,0.0112994,0.0821256,0.0462963,0.308824,0.0204461,0.00720721,0.00467654,0.0582363,0.0239808,0.0619048,0.00729927,0.0420168
DB00317,0.0347826,0.00525394,0.00545455,0.0517483,0.017094,0.00345423,0.00186916,0.0033557,0.00634518,0.0221551,0.0365854,0.0346756,0.0342342,0.00902062,0.01,0.0182517,0.0255009,0.0324417,0.0472751,0.0301783,0.0329013,0.0205479,0.0055371,0.0203443,0.0182421,0.0354505,0.0353659,0.0439856,0.00334225,0.0194384,0.0444444,0.409091,0.0236559,0.0424088,0.00460193,0.0212922,0.0209125,0.0385289,0.0475285,0.0167428,0.0232558,0.0566751,0.0683403,0.0105386,0.0465465,0.00342466,0.0218182,0.0396745,0.0107738,0.0039886,0.0511848,0.0309278,0.0841122,0.00618716,0.00336134
DB00318,0.00964813,0.00367422,0.00247831,0.00888395,0.00911854,0.00488401,0,0.00544135,0.00541126,0.00970874,0.013431,0.00912779,0.0153005,0.00708447,0.00740741,0.0123869,0.014063,0.0194759,0.0110224,0.0305098,0.0120424,0.00764818,0.00560652,0.0147754,0.00719856,0.0135579,0.0148918,0.00905797,0.00825147,0.0131114,0.00748899,0.0082086,0.007996,0.0172949,0.011208,0.00655738,0.00991501,0.0144209,0.0173709,0.00522042,0.00959781,0.00847458,0.0166574,0.0160175,0.0114811,0.00548112,0.00432099,0.0160662,0.00720461,0.00856225,0.0135198,0.0128866,0.0144009,0.0111111,0.00544465
DB00319,0.0341981,0.00545703,0.00561798,0.0144124,0.0312925,0.00813008,0,0.0146667,0.00420168,0.0333333,0.0160858,0.0342205,0.0150781,0.0689266,0.101124,0.0174709,0.0347044,0.0243523,0.0197216,0.0171045,0.0265411,0.031651,0.00469043,0.0355781,0.0264201,0.0336856,0.0269041,0.0137615,0.00970874,0.0183993,0.0198822,0.0119454,0.0201281,0.0160584,0.00600343,0.0110605,0.013104,0.0188822,0.0152488,0.0335821,0.0139643,0.01417,0.0253863,0.013412,0.0225922,0.0121622,0.013986,0.0110922,0.00589226,0.00732601,0.0249799,0.0191755,0.0153664,0.010352,0.0187668
DB00320,0.0152334,0.00364773,0.00210416,0.00814566,0.0193717,0.00520021,0,0.00619195,0.00327409,0.0167526,0.00828586,0.0197044,0.0168707,0.0215311,0.011499,0.0194421,0.0288324,0.0219496,0.0134113,0.014936,0.0174691,0.0148305,0.0035524,0.0162272,0.0097586,0.0218924,0.0247043,0.00963468,0.00848356,0.0328385,0.0117925,0.00849257,0.0185676,0.0221782,0.00740952,0.00734484,0.0108333,0.0160128,0.025491,0.0130391,0.0138099,0.00735632,0.00905193,0.0105056,0.0143564,0.00570835,0.00472441,0.00764007,0.00548292,0.00940032,0.014427,0.0213152,0.00886699,0.0110518,0.00619515
